id,created_at,text
1176501756026642432,2019-09-24 14:20:51,"b'RT @Le_Berz: #KFCShellMakindye is a perfect place to dine with family and friends.  Exceptional service as always, great food and an amazin\xe2\x80\xa6'"
1176501708022833153,2019-09-24 14:20:40,b'RT @QuteJR: The song has got big trill back on all upcoming events \xf0\x9f\x98\x82\n\nH Y P E \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'
1176501299187191809,2019-09-24 14:19:02,b'Walai Fvck the @Airtel_Ug internet and its network . Msstewwwwwww!!'
1176499173899821057,2019-09-24 14:10:36,"b""RT @AaronAinomugis3: I don't know what @AndrewMwenda and Mr. @rkabushenga did to Tamale Mirundi.\n\nhttps://t.co/YfZS6bvapR"""
1176499146724974592,2019-09-24 14:10:29,b'RT @ebukajosey: This can wait \xf0\x9f\x98\x82 https://t.co/U2E4lU3Jnz'
1176497403282776066,2019-09-24 14:03:33,b'@kasoziderrick21 @dhabonajob \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 you\xe2\x80\x99ve made it in life\n#UgTradeFair19'
1176497307640111104,2019-09-24 14:03:11,b'RT @kasoziderrick21: @dhabonajob Finally.. now I know .. uma in full \xf0\x9f\x98\x84 https://t.co/gp26nSi2BV'
1176497272642781184,2019-09-24 14:03:02,b'RT @dhabonajob: The #UgTradeFair19 is just a few days away taking place at UMA Show Grounds from 2nd/October to 10th/October. Come and enjo\xe2\x80\xa6'
1176497176110862336,2019-09-24 14:02:39,b'@dhabonajob I will come through \n#UgTradeFair19'
1176497073623130113,2019-09-24 14:02:15,"b'RT @dhabonajob: Come through for the  #UgTradeFair19 and network, sell and exhibit your products at UMA show grounds from 2nd/Oct to 10th/O\xe2\x80\xa6'"
1176495022222512129,2019-09-24 13:54:06,b'RT @DonaldMurutaJr: \xf0\x9f\x98\x82\xf0\x9f\x98\x82 if ex\xe2\x80\x99s hated each other like this\xf0\x9f\x99\x86\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/1OQGBoaquc'
1176492967625973761,2019-09-24 13:45:56,b'RT @McCalstaHenri: @KaineuniaLisa03 come see I have a task for you https://t.co/EZpcFILLaK'
1176470980920786944,2019-09-24 12:18:34,b'RT @stuntaboy1: Twitter: Say something \nPirate: Say no more........ \xf0\x9f\x91\x87\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/8UcbHsWxMo'
1176470945344761856,2019-09-24 12:18:25,b'RT @mozey___: Bae prepares breakfast lately and I\xe2\x80\x99m saving that ka 10k everyday for the wedding gown \xf0\x9f\x98\x98'
1176470460005044224,2019-09-24 12:16:30,"b'RT @LynnAheebwa: The #UgTradeFair19 is getting closer by the day. If you started saving 1k today till 2nd Oct, you would have the 5k for en\xe2\x80\xa6'"
1176470425943060480,2019-09-24 12:16:21,"b'RT @AmpaireVictor: Come enjoy special discounts, learn about new products, engage with manufacturers for reliable information at the #UgTra\xe2\x80\xa6'"
1176470393386917888,2019-09-24 12:16:14,b'RT @AyebareSolomon1: The current Makerere Engineering Society executive is doing the most to ensure state of the art facilities at the coll\xe2\x80\xa6'
1176470327431487488,2019-09-24 12:15:58,b'RT @Elvis__b: Me: Sees stuff I like online. How much is it? \n\nSeller: DM for price \n\nMe: https://t.co/bNKfswUyBn'
1176470282640482306,2019-09-24 12:15:47,b'Now this is what they call a BAD GUY\xf0\x9f\x98\x82 https://t.co/jz2sahxeTp'
1176470058685599745,2019-09-24 12:14:54,"b'RT @AKasingye: Listening in to the argument @CapitalFMUganda this morning, I think @gaetanokagwa is very right. @LuckyMbabazi, you are a fa\xe2\x80\xa6'"
1176469506379702272,2019-09-24 12:12:42,"b'\xe2\x80\x9cLand Lord bwakwaana mukyaala wo, nga omanya enyumba ekulemye\xe2\x80\x9d\xf0\x9f\x98\x82\n\nMutabani wa Molly, 2019 \xf0\x9f\xa4\xa3 https://t.co/kN8jc1Wydr'"
1176468990161539073,2019-09-24 12:10:39,"b""RT @tumisaac: Trying to act serious when your crush is passing by but your friend just can't stop smiling https://t.co/O2A3Y1n0mi"""
1176468703602532353,2019-09-24 12:09:31,b'RT @MageziRaymond: this is giving me vertigo already https://t.co/iIuHNMMsrY'
1176467038459650051,2019-09-24 12:02:54,b'RT @eyebare: U are shooting yr shot kumbe akulabamu plotti yettaka \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/rtNjRtTKrr'
1176466959912919040,2019-09-24 12:02:35,"b""RT @Rickogift25617: Isn't this beautiful https://t.co/KkjDRcwb91"""
1176466856967847936,2019-09-24 12:02:11,b'RT @AtimCharlotte: My head is already paining me \xf0\x9f\x98\xb0\xf0\x9f\x98\xb0 https://t.co/2pHuxSgfcR'
1176463227062018049,2019-09-24 11:47:45,b'Hard Guy Hard Guy buh do you hav the guts to go down this road?\xf0\x9f\x8c\x9a\xf0\x9f\x91\x80 https://t.co/dvtN3yhiOc'
1176458464744415232,2019-09-24 11:28:50,b'Previously on Keeping Up With Africa\xf0\x9f\x98\x82 https://t.co/sBq5WP6pW3'
1176458219687989249,2019-09-24 11:27:51,b'Akilabye akubire Omukama engalo eza maanyi \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/D4tOR7LjKX'
1176457768762511361,2019-09-24 11:26:04,"b""RT @Mwes_Drew: It's my birthday y'all!!! \xf0\x9f\x8e\x89 I want to thank God for yet another great year He's given me. I genuinely feel blessed coz a lot\xe2\x80\xa6"""
1176457190955204608,2019-09-24 11:23:46,b'RT @DanielMoxie: This wins\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c https://t.co/I9ALm9Sz1d'
1176457174723284997,2019-09-24 11:23:42,b'RT @nickybamba: but Tamale Mirundi is something else\xf0\x9f\x98\x82 https://t.co/tuqeCT9aQo'
1176457085644619776,2019-09-24 11:23:21,"b""RT @filbertmay: He accused him of abusing the 1st lady b'coz there was a deal worth 5Billion UGX but Mirundi was blocking it hence the accu\xe2\x80\xa6"""
1176456862813872128,2019-09-24 11:22:28,b'RT @bazziwe: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Omukukunavu Mutabani wa Molly. https://t.co/OI0Ql2hb0p'
1176456728306692097,2019-09-24 11:21:56,b'RT @edrine_kyax: This is me and my 6yr old niece. https://t.co/NZEx38Owpi'
1176456556654845954,2019-09-24 11:21:15,b'@AbwooliFruity How?\xf0\x9f\x98\x82'
1176456424152608768,2019-09-24 11:20:43,b'Him: So you see...\n\nHer: \xe2\x80\x9cYe guva di wanno nze neelile KFC yange\xf0\x9f\x99\x84\xe2\x80\x9d\n#KFCShellMakindye https://t.co/6tukNjgzKW'
1176456112851357696,2019-09-24 11:19:29,b'RT @Le_Berz: Is it true that pastors go to KFC to touch breast?\n#KFCShellMakindye https://t.co/rqEUl7uQJy'
1176456104831782915,2019-09-24 11:19:27,b'RT @AtimCharlotte: The new #KFCShellMakindye location is a very cool place for a lunch date with friends. Did I mention it has two floors\xf0\x9f\x98\x8c\xe2\x80\xa6'
1176456095239475200,2019-09-24 11:19:25,b'RT @praise_atukunda: So this is what we mean when we say the chicken is finger Licking \xf0\x9f\x98\xad\xf0\x9f\x98\xa9\xf0\x9f\x8d\x97\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n #KFCShellMakindye https://t.co/Ypv7uMNGHa'
1176456086708248576,2019-09-24 11:19:23,"b'RT @solomonkibz: You can only know what KFC meant by its ""finger lickin\' Good"" is by heading straight to #kfcShellMakindye https://t.co/DyJ\xe2\x80\xa6'"
1176456077350789120,2019-09-24 11:19:20,b'RT @praise_atukunda: You have a lot of friends you want to meet and hang out with? Why not meet at the new KFC Makindye \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x94\xa5#KFCShellMakindy\xe2\x80\xa6'
1176456064092594176,2019-09-24 11:19:17,b'RT @Lynduhdorcus: Its Lunch time.\xf0\x9f\x98\x8a\nLook no further #KFCShellMakindye is now open and operating. You can now pass by and get that finger lic\xe2\x80\xa6'
1176456046606503936,2019-09-24 11:19:13,b'@AtimCharlotte @Le_Berz @EDriciru @KFCinUganda @VivoEnergyUg @solomonkibz Naye Atim wabaaki\xf0\x9f\x98\x82'
1176455929749020672,2019-09-24 11:18:45,b'RT @AtimCharlotte: Kale because of #KFCShellMakindye Pirate now looks like the owner of those downtown buildings \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/dDJPlZmQAV'
1176455908500692997,2019-09-24 11:18:40,b'RT @NandiraJessy: Did you know that a 10+10 Bucket including a 2litre soda at #KFCShellMakindye is only &amp; only 85k? https://t.co/BQFYoutrtT'
1176455889638830080,2019-09-24 11:18:36,b'RT @AtimCharlotte: How fathers pose with their daughters after buying them food. #KFCShellMakindye https://t.co/01nuFGzF1K'
1176455881711640576,2019-09-24 11:18:34,b'RT @Lynduhdorcus: Its finger licking where by you even feel the sweetness in your soul\xf0\x9f\x98\x8a. KFC chicken will never leave you the same.\xe2\x98\xba\nAll yo\xe2\x80\xa6'
1176455873113350144,2019-09-24 11:18:32,"b'RT @NandiraJessy: When Weasel @RadioandWeasel said ""Guwooma nga ekindazi"" he meant guwooma nga #KFCShellMakindye drum sticks\xf0\x9f\x98\x8b https://t.co/\xe2\x80\xa6'"
1176455850568945665,2019-09-24 11:18:26,b'RT @AtimCharlotte: When you\xe2\x80\x99re pretending to listen to his jazz but your heart is on the food. #KFCShellMakindye https://t.co/wZFMATgijN'
1176455836119552000,2019-09-24 11:18:23,b'RT @Le_Berz: Couple so cool......their alphabet is in KFCs \n#KFCShellMakindye https://t.co/ZQO4clDbUX'
1176455818167930881,2019-09-24 11:18:19,b'RT @Lynduhdorcus: How do you spend your alone time?\n\nMe: i eat KFC.\xf0\x9f\x98\x9d\n#KFCShellMakindye https://t.co/PhUsi8w1R6'
1176455807908622337,2019-09-24 11:18:16,b'RT @Lynduhdorcus: When my @praise_atukunda asks me for my piece of chicken.\n\nMe: \n#KFCShellMakindye https://t.co/YLfpjSSZv9'
1176455300720799744,2019-09-24 11:16:15,b'RT @NandiraJessy: The big Don @DonaldMasete2 &amp; his hajjatis paid #KFCShellMakindye a visit Money after Money \xf0\x9f\x98\x8c https://t.co/IX2Ypmu8vo'
1176455290918768640,2019-09-24 11:16:13,"b'RT @Le_Berz: ""How much is a Rolex?""\n\nHer: ""I don\'t know, I eat at KFC""\n#KFCShellMakindye https://t.co/UBkAAJzrBA'"
1176455267065716739,2019-09-24 11:16:07,"b'RT @Le_Berz: Its lunch break, go by #KFCShellMakindye for an amazing dinning experience. https://t.co/A5yB8Er2VE'"
1176455176359690241,2019-09-24 11:15:46,"b""RT @IsamichaelReal: How backbenchers be when they're brought infront to face the class. https://t.co/7kGVyaOaAX"""
1176438073535713280,2019-09-24 10:07:48,b'RT @Lynduhdorcus: My office pants no longer fit me.\xf0\x9f\x98\xa9'
1176438048017530885,2019-09-24 10:07:42,b'RT @skhamiisi: These two babies of mine help me enjoy the MTN doubled daily internet bundles .. These things of having one phone yet @mtnug\xe2\x80\xa6'
1176414759127830529,2019-09-24 08:35:09,b'RT @sabali_sabali: @AndrewMwenda \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/a4yiMhI0V4'
1176414748323303426,2019-09-24 08:35:07,"b'RT @Nick_Munich: ,\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/SJXsps7Atz'"
1176414649593606144,2019-09-24 08:34:43,b'Nigga this aint my woman. This was a photo taken via the #KFCShellMakindye gig so...\xf0\x9f\x98\x8a https://t.co/eCRtvG9D31'
1176414097166012417,2019-09-24 08:32:32,b'RT @KakyeAnn: Homie wange ayogeddeeeeeeeeeeeee!!!!! https://t.co/KZRc5tYXZ9'
1176412994902876160,2019-09-24 08:28:09,b'We are welcoming October in a special way with the #UgTradeFair19 that is going to happen at @newsUMA Show Grounds\xe2\x80\xa6 https://t.co/Wcplhh0lWb'
1176412049464791040,2019-09-24 08:24:23,"b'RT @newsUMA: Did You Know?? \n1.This #UgTradeFair19 will have Over 30 Country Pavilions(EU,Asia,North America &amp; Africa)?\n2.The #UgTradeFair1\xe2\x80\xa6'"
1176412043575996417,2019-09-24 08:24:22,"b'RT @AndrewOmuge30: @newsUMA brings you the 27th edition of Uganda international trade fair at UMA grounds with an entrance fee of just 5k,\xe2\x80\xa6'"
1176411897551364096,2019-09-24 08:23:47,b'RT @QuteJR: What to expect \n\n-affordable products \n-new job opportunities \n-new breed of customers (local and international)\n-new connectio\xe2\x80\xa6'
1176411361787678721,2019-09-24 08:21:39,"b'RT @kisekkapatrick7: ""Nkugaanye kwoogela ku bbi oyogera toilet"" - Tamale Mirundi\n\xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 https://t.co/KfPMaidaHn'"
1176410824165998593,2019-09-24 08:19:31,"b'RT @qataharraymond: Uganda is in the 21st century, stuck with a 19th century education system.\n\nColumn for the week.  https://t.co/6I1O9uiD\xe2\x80\xa6'"
1176410649909481472,2019-09-24 08:18:50,b'This guy is the real MVP \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/B9yXE3JN5j'
1176408881788071936,2019-09-24 08:11:48,b'WTF did @AndrewMwenda do to Tamale Mirundi?\xf0\x9f\x99\x86\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/23En3vHuX8'
1176408298343604224,2019-09-24 08:09:29,b'RT @davidbujjadda: Imagine missing out on opportunities because you show social media that you are well off.'
1176408097931309056,2019-09-24 08:08:41,"b'RT @stuntaboy1: Lionel Messi is the Greatest Of All Time. Topic closed, class dismissed.\xf0\x9f\xa4\x90'"
1176408071238815744,2019-09-24 08:08:35,b'RT @davidbujjadda: Some Monday night raw for you \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/8Itcj4fQLd'
1176408054142853120,2019-09-24 08:08:31,"b""RT @davidbujjadda: Whenever I find a tweet with 9 or 99 \xe2\x9d\xa4\nIt's a must for me to make them 10 or 100\xe2\x9d\xa4 https://t.co/GGtX74rDdq"""
1176407876392423425,2019-09-24 08:07:48,b'RT @PirateMulwana: When the relationship is one day old\xf0\x9f\x98\x82 https://t.co/utWm7VCZFb'
1176398141026963456,2019-09-24 07:29:07,"b'RT @Kevrx: Breaking: Police recovers lost phones from the 2008, UB40 live in Kampala Show https://t.co/DZG70S5BPe'"
1176397913490108416,2019-09-24 07:28:13,b'I dunno who needs to hear this buh stop rubbing your relationship in our eyes on social mediaaaaaaaaa!!!!! https://t.co/kAK5c4D5A8'
1176395926354747392,2019-09-24 07:20:19,"b'RT @Nick_Munich: Hope, Faith and Love https://t.co/5OSh1RBbOM'"
1176393451778322432,2019-09-24 07:10:29,"b'Have HOPE, FAITH and BELIEF'"
1176390174785376256,2019-09-24 06:57:28,"b'RT @judodele: No offense, I clearly see a ""Josh"", a ""Mugume"", . . . Fortune some where!? https://t.co/wl3QVs7spj'"
1176371410979172352,2019-09-24 05:42:54,"b""RT @PatohShanqueels: Messi has now won a total of 3 FiFa awards he didn't deserve"""
1176371193554919425,2019-09-24 05:42:03,b'RT @MusinguziElly1: @IamApass the Teacher \n@AvanKavy the Prefect \nAre on #countryofmen \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/XbFJWkG2uN'
1176352332239593472,2019-09-24 04:27:06,b'RT @Jude_Mugabi: Pork\nEshabwe\nSweet potatoes\nMushrooms\nYams https://t.co/xQouFgP7s1'
1176352275201187840,2019-09-24 04:26:52,"b""RT @baelinda256: Parents dead ass leave you on read like you ain't  their kid\xf0\x9f\x98\x82\xf0\x9f\x98\xad"""
1176352243458727936,2019-09-24 04:26:45,b'RT @Ritahntaori: Never let your past decisions determine your future outcome.\n\xf0\x9f\x99\x82'
1176252247140982785,2019-09-23 21:49:24,b'RT @TrollFootball: 4 Real Madrid players are in the FIFA Pro World XI\n\nFlorentino P\xc3\xa9rez to FIFA: https://t.co/gepzD4vc3F'
1176241926821036035,2019-09-23 21:08:23,b'RT @gmail: \xf0\x9f\xa4\x9cWe got your back\xf0\x9f\xa4\x9b https://t.co/uhNogEaU7a'
1176241732905836546,2019-09-23 21:07:37,"b'RT @piersmorgan: In 2019..\nOne footballer won 2 domestic &amp; 1 national titles, &amp; became 1st to 100 wins &amp; 125 goals in Champions League, 1st\xe2\x80\xa6'"
1176237627781066752,2019-09-23 20:51:18,b'So we also being beaten at academy level by freakin Aston Villa???? Jesus Christ of Nazareth \xf0\x9f\x99\x86\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/tYgJvlK9XG'
1176236889080307714,2019-09-23 20:48:22,b'RT @sotrixbax: Sergio Ramos and Marcelo after being included in the FIFA best eleven for being eliminated in the Champions league round of\xe2\x80\xa6'
1176236792611246081,2019-09-23 20:47:59,b'RT @_MuGisha_: LDC day One   Vs   After a few weeks https://t.co/9GrCLjZPCD'
1176236302041325571,2019-09-23 20:46:02,b'RT @QuteJR: As no one is asking me how to book space for the 27th #UgTradeFair19 ? No industrialists and job creators on the TL?\xf0\x9f\x98\x82\xf0\x9f\xa4\x94 https://\xe2\x80\xa6'
1176236289567404037,2019-09-23 20:45:59,b'RT @AtimCharlotte: Niggas why you make your Instagram private?'
1176232156605140992,2019-09-23 20:29:34,b'RT @TrollFootball: Luka Modric really went from being one of the most underrated player in the World to one of the most overrated player in\xe2\x80\xa6'
1176232127077265409,2019-09-23 20:29:27,"b'RT @Emashoo: Quit sharing quotes and fix the electricity issues, close to 48 hours and no power in some places \xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf https://t.co/1IZMZoIPbZ'"
1176232065873960961,2019-09-23 20:29:12,"b'RT @josh_mirondo: Look at Messi\xe2\x80\x99s face,Very confused wondering why he was given the award. #FIFAFootballAwards \xf0\x9f\x9a\xae\n\n https://t.co/bGN6oWvmKP'"
1176229768704012293,2019-09-23 20:20:04,b'Ronaldo getting.       When someone\nOut of his house       Snitches to him\nTo attend the.           From the inside\xe2\x80\xa6 https://t.co/cA37G5AWpz'
1176229192528224259,2019-09-23 20:17:47,b'RT @LynnAheebwa: The #UgTradeFair19 gives a platform to exhibitors to meet potential distributors and buyers. Talk of network. Book your sp\xe2\x80\xa6'
1176227669261901824,2019-09-23 20:11:44,b'RT @utdreport: De Gea was the third placed goalkeeper in #TheBestAwards. Pogba finished as the seventh choice midfielder https://t.co/xLlNh\xe2\x80\xa6'
1176227344454967308,2019-09-23 20:10:26,"b'RT @Oluwa_Barasha: It was at this moment that @AlbertKimskells realised that there was no party after the party...,..\n#NkoziHillParty https\xe2\x80\xa6'"
1176227272812113920,2019-09-23 20:10:09,"b""RT @JhusBLaze: Behold the greatest player in the world. I'm feel lucky to witness Messi's greatness\n#FIFAFootballAwards https://t.co/nqU3qF\xe2\x80\xa6"""
1176227207259328512,2019-09-23 20:09:54,b'RT @markopolo94: #FIFAFootballAwards have been held in Italy but Ronaldo still chopped \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1176227153530228739,2019-09-23 20:09:41,"b""RT @PatohShanqueels: The number of unemployed people in Uganda is high that it's hard to make out with a girl in the elevator because there\xe2\x80\xa6"""
1176226803222044673,2019-09-23 20:08:17,"b'RT @Revnickk: Please don\xe2\x80\x99t embarrass yourself and your partner because you want to ride the relationship twitter wave, first take a second\xe2\x80\xa6'"
1176226771546644486,2019-09-23 20:08:10,b'RT @markopolo94: What did Messi do last season?'
1176216706647232512,2019-09-23 19:28:10,b'RT @markopolo94: FIFA awards are becoming very long and boring'
1176216660862218241,2019-09-23 19:27:59,b'RT @genoeric1: How Influencers be  waiting for their contact person to arrive so they enter an event. https://t.co/UMIDuDDHeB'
1176216441856634880,2019-09-23 19:27:07,b'RT @Jude_Mugabi: @UmemeLtd I am unable to pay for Yaka'
1176213848744964103,2019-09-23 19:16:49,"b""RT @kirya_ug: Please don't tag him...  \nJust watch nd move on \xf0\x9f\x98\x80\xf0\x9f\x98\x80\n\n#AviRoast https://t.co/xGR1CaBwke"""
1176209681615900675,2019-09-23 19:00:15,"b'RT @AmpaireVictor: Just your daily reminder ok\xe2\x80\x99ing in again, we\xe2\x80\x99re counting down the days left to the #UgTradeFair19, save your 5k for your\xe2\x80\xa6'"
1176198057664372736,2019-09-23 18:14:04,"b'RT @QuteJR: Allow me to remind y\xe2\x80\x99all that the 27th trade fair is here, if you have items to showcase call now and book a space, for those w\xe2\x80\xa6'"
1176198031898755074,2019-09-23 18:13:58,"b""RT @AndrewOmuge30: Watch this video to get some clue about what's gonna transpire from the 2nd-10th of October at UMA show grounds. At only\xe2\x80\xa6"""
1176197990794612737,2019-09-23 18:13:48,"b""RT @JhusBLaze: The faster you accept somethings will never be the same again the easier you'll move on."""
1176197901837635586,2019-09-23 18:13:27,b'This must be Ladies and Gentlemen https://t.co/JXotV9lr74'
1176197553043492865,2019-09-23 18:12:03,b'RT @IthilebuRobert: GOOOOOAL !!!\xf0\x9f\x94\xa5\n-Daniel James \n\nWest Ham 2 - Man Utd 1'
1176180944270712832,2019-09-23 17:06:04,b'RT @SolomonSerwanjj: Do you think African leaders care about climate change?'
